,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
21180,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1990,Y,2,2,0,,,,4.0,4,3,5,0,8,0,0,66.35,80.21,0.0,1,2,3
21181,JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Female,1990,N,0,0,0,level_4,3.13,2012,,1,1,1,0,2,0,0,,,,9,9,0
21182,JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Male,1991,Y,1,0,1,level_4,2.95,2013,1.0,1,1,1,0,0,0,0,,,,9,9,0
21183,JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1990,Y,1,0,1,level_4,3.07,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
21184,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1984,Y,1,1,0,level_4,3.21,2008,6.0,6,3,3,1,9,0,0,50.19333333333334,72.17,0.0,1,2,3
21185,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1985,N,0,0,0,level_4,2.89,2008,6.0,6,4,3,0,2,0,0,57.71666666666666,81.6,0.0,1,2,1
21186,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.05,2011,6.0,6,4,3,2,4,4,0,71.9,84.17,0.0,1,2,3
21187,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1985,Y,1,0,1,level_3,2.95,2007,6.0,6,4,3,0,3,1,0,59.59,67.91,0.0,1,2,3
21188,JG04,0.92,PG03,0.92,0.5,RM_type_B,Permanent,Female,1986,Y,1,0,1,level_3,2.95,2010,1.0,1,2,1,0,0,0,0,,,,9,9,0
21189,JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Female,1990,Y,1,0,1,level_4,3.03,2012,5.0,5,4,3,0,5,1,0,57.24,63.89,0.0,0,2,3
21190,JG04,0.75,PG03,0.75,0.5,RM_type_B,Permanent,Male,1990,N,0,0,0,level_3,3.22,2011,1.0,1,2,1,0,0,0,0,,,,9,9,0
21191,JG05,8.0,PG06,5.5,1.5,RM_type_A,Permanent,Male,1968,Y,4,0,4,level_4,2.84,2004,27.0,27,11,8,0,0,0,0,83.77666666666669,95.5,2.0,1,1,3
21192,JG04,7.08,PG04,4.0,0.5,RM_type_A,Permanent,Male,1980,Y,1,0,1,level_4,3.43,2003,15.0,15,8,8,1,1,0,0,60.59666666666667,74.78,0.0,1,2,1
21193,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1985,Y,0,0,0,,,,4.0,4,3,2,0,2,0,0,64.10000000000001,77.08,0.0,1,2,3
21194,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1987,Y,1,0,1,level_4,3.05,2010,3.0,3,3,4,0,3,0,0,68.58,78.92,0.0,1,2,3
21195,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1987,Y,1,0,1,level_4,3.31,2010,2.0,2,3,3,0,3,0,0,22.52333333333333,40.01,0.0,2,2,3
21196,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.42,2009,6.0,6,4,3,0,9,0,0,60.70333333333334,73.68,0.0,1,2,1
21197,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1985,Y,2,1,1,level_3,3.01,2006,5.0,5,3,3,2,7,2,0,101.41,99.41,3.0,1,0,3
21198,JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1986,N,0,0,0,,,,4.0,4,3,2,0,3,0,1,68.49333333333334,74.55,0.0,1,1,3
21199,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,N,0,0,0,,,,4.0,4,3,4,1,3,0,0,105.29666666666668,118.86,3.0,1,0,3
21200,JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Female,1988,Y,1,1,0,level_3,2.95,2010,3.0,3,3,2,0,0,0,1,62.36666666666667,68.18,0.0,1,2,1
21201,JG04,5.92,PG04,2.5,1.5,RM_type_A,Permanent,Male,1978,Y,2,2,0,level_4,2.93,2003,15.0,15,10,7,2,4,0,0,73.11333333333333,79.57,0.0,1,2,1
21202,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1979,Y,2,0,2,level_4,3.09,2002,6.0,6,5,4,1,8,0,0,82.49333333333333,88.75,1.0,1,1,3
21203,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1988,N,0,0,0,level_3,3.37,2009,5.0,5,4,2,3,3,0,0,48.67333333333333,53.51,0.0,1,2,1
21204,JG04,1.83,PG03,1.83,0.0,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3.15,2010,3.0,3,4,4,0,4,0,1,85.53333333333335,77.97,2.0,1,2,3
21205,JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Female,1990,Y,1,1,0,level_4,3.01,2011,1.0,1,2,2,0,0,0,0,,,,9,9,0
21206,JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.08,2017,1.0,1,1,1,0,0,0,0,,,,9,9,0
21207,JG05,0.58,PG05,0.58,0.5,RM_type_A,Permanent,Male,1981,Y,2,0,2,level_4,3.01,2003,13.0,13,9,8,1,3,0,0,90.96,96.5,3.0,0,1,3
21208,JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,4.0,4,3,2,0,3,1,0,59.66,71.32,0.0,1,2,3
21209,JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,3.41,2014,,1,1,1,0,0,0,0,,,,9,9,0
21210,JG04,5.08,PG04,8.0,0.5,RM_type_A,Permanent,Female,1973,Y,3,2,1,level_4,2.76,2004,26.0,26,10,9,1,3,0,0,86.16000000000003,90.26,2.0,1,1,3
21211,JG04,2.58,PG03,2.58,0.5,RM_type_A,Permanent,Female,1985,Y,1,1,0,level_4,3.71,2007,5.0,5,3,4,3,2,0,0,75.42,90.49,1.0,1,2,3
21212,JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Female,1986,Y,0,0,0,level_3,3.06,2008,3.0,3,2,2,0,1,10,0,72.62666666666667,82.66,0.0,1,2,3
21213,JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,3.32,2012,2.0,2,2,4,0,7,0,1,25.38333333333333,49.87,0.0,1,2,1
21214,JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.46,2014,,1,1,1,0,0,0,0,,,,9,9,0
21215,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1987,N,0,0,0,level_4,3.23,2009,5.0,5,4,3,0,6,4,0,71.77666666666666,82.48,0.0,1,2,3
21216,JG04,1.83,PG03,1.83,0.0,RM_type_A,Permanent,Male,1991,N,0,0,0,level_3,3.13,2012,3.0,3,4,3,0,0,0,1,53.99666666666667,47.6,0.0,1,2,1
21217,JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Female,1990,N,0,0,0,level_4,3.34,2012,1.0,1,1,1,0,0,0,0,,,,9,9,0
21218,JG04,1.75,PG03,1.75,1.5,RM_type_A,Permanent,Male,1986,Y,3,1,2,level_4,3.43,2008,6.0,6,4,3,0,2,0,0,89.42,94.31,2.0,1,1,3
21219,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1991,N,0,0,0,level_3,3.6,2012,5.0,5,5,4,0,2,0,0,72.14333333333333,85.43,1.0,0,2,3
21220,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1988,Y,1,1,0,,,,4.0,4,3,2,1,8,0,0,91.59333333333336,94.47,3.0,0,1,3
21221,JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Female,1991,N,0,0,0,level_3,3.14,2011,2.0,2,2,3,0,2,0,0,57.99333333333333,82.19,0.0,0,2,3
21222,JG04,0.75,PG03,0.75,0.75,RM_type_A,Permanent,Male,1992,N,0,0,0,level_3,3.07,2013,1.0,1,1,2,0,0,0,0,,,,9,9,0
21223,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1985,Y,1,0,1,,,,4.0,4,4,2,0,7,2,0,54.526666666666664,72.55,0.0,1,1,3
21224,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,2.95,2012,3.0,3,3,4,1,5,2,0,67.19333333333334,78.26,0.0,3,2,3
21225,JG04,1.75,PG03,1.75,1.0,RM_type_A,Permanent,Male,1985,Y,0,0,0,,,,4.0,4,4,3,0,4,16,1,50.62666666666666,52.95,0.0,1,2,3
21226,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1987,Y,0,0,0,,,,4.0,4,3,2,0,3,0,0,66.22,73.85,0.0,1,2,1
21227,JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,1991,Y,1,1,0,level_3,3.34,2012,2.0,2,3,2,0,3,0,0,31.383333333333336,64.66,0.0,0,2,3
21228,JG04,5.08,PG04,1.0,0.5,RM_type_A,Permanent,Male,1978,Y,2,2,0,level_4,3.68,2002,15.0,15,10,8,0,6,0,0,94.25333333333332,101.4,3.0,1,1,3
21229,JG04,5.92,PG04,2.5,1.5,RM_type_A,Permanent,Female,1983,Y,2,0,2,level_4,3.61,2005,13.0,14,7,7,1,3,0,0,87.07000000000002,92.64,2.0,1,1,3
21230,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1984,Y,2,1,1,level_4,2.57,2008,7.0,7,6,3,0,0,0,0,78.97666666666667,94.94,1.0,1,2,3
21231,JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1989,Y,1,1,0,level_4,3.7,2010,6.0,6,5,3,0,3,4,0,64.30333333333333,66.34,0.0,1,2,3
21232,JG04,2.0,PG03,2.0,0.5,RM_type_A,Permanent,Male,1987,Y,2,2,0,level_4,3.25,2009,5.0,5,4,3,1,3,0,0,79.86,83.24,0.0,1,1,3
21233,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1987,Y,0,0,0,,,,4.0,4,3,2,0,9,11,1,61.00333333333333,68.3,0.0,1,2,1
21234,JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,2.89,2012,1.0,1,1,1,0,0,0,0,,,,9,9,0
21235,JG04,7.08,PG04,4.0,0.5,RM_type_A,Permanent,Male,1977,Y,0,0,0,level_4,2.79,2003,15.0,16,10,8,0,1,0,0,88.39333333333332,91.37,2.0,1,0,1
21236,JG04,2.42,PG03,2.42,0.5,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_3,2.83,2008,6.0,6,4,5,0,4,0,0,63.54666666666667,77.2,0.0,1,2,1
21237,JG04,1.42,PG03,1.42,1.5,RM_type_A,Permanent,Female,1986,Y,2,0,2,level_4,3.68,2008,6.0,6,4,5,0,6,1,0,89.74333333333334,91.53,3.0,0,1,1
21238,JG04,2.58,PG03,2.58,1.0,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_3,3.02,2011,5.0,5,4,3,1,5,1,0,53.77,50.82,0.0,1,2,3
21239,JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Female,1990,N,0,0,0,level_4,3.35,2013,,1,1,1,0,0,1,0,,,,9,9,0
21240,JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1991,N,0,0,0,level_3,3.28,2015,,1,1,1,0,0,0,0,,,,9,9,0
21241,JG05,1.25,PG05,1.25,0.5,RM_type_A,Permanent,Male,1978,Y,3,2,1,level_4,3.13,2002,15.0,15,10,10,3,10,0,0,91.71999999999998,92.71,3.0,0,1,3
21242,JG04,2.83,PG03,2.83,0.92,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_4,3.09,2009,5.0,5,4,3,1,3,0,0,64.68666666666667,73.83,0.0,1,2,3
21243,JG04,1.58,PG03,1.58,1.5,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,3.19,2013,2.0,2,2,2,0,2,1,0,59.21333333333334,68.95,0.0,1,2,3
21244,JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,2.9,2014,2.0,2,2,2,0,0,0,0,35.42,53.61,0.0,3,2,1
21245,JG04,5.83,PG04,2.5,1.5,RM_type_A,Permanent,Female,1976,Y,2,1,1,level_4,0.0,2001,16.0,17,11,7,1,4,0,0,87.75999999999998,93.57,2.0,1,1,1
21246,JG04,2.25,PG04,0.0,2.5,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,3.28,2008,6.0,6,4,4,1,3,0,0,92.34666666666668,98.51,3.0,1,1,3
21247,JG04,1.75,PG03,1.75,2.42,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_4,3.36,2012,2.0,2,2,3,0,4,0,0,66.155,78.81,0.0,1,2,3
21248,JG04,0.25,PG03,0.25,0.25,RM_type_B,Permanent,Female,1991,Y,0,0,0,level_3,2.75,2011,1.0,1,1,1,0,0,0,0,,,,9,9,0
21249,JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1988,Y,2,0,2,level_4,3.01,2011,5.0,5,3,2,0,4,0,0,68.85333333333334,83.47,0.0,1,2,3
21250,JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,1990,N,0,0,0,level_3,3.26,2011,5.0,5,2,3,2,3,0,0,59.88999999999999,66.75,0.0,1,1,1
21251,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1987,Y,1,0,1,level_4,3.26,2010,5.0,5,4,4,0,4,0,1,69.54333333333334,71.84,0.0,1,2,3
21252,JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Female,1990,N,0,0,0,level_4,3.45,2013,1.0,1,2,2,0,0,6,0,,,,9,9,0
21253,JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,3.16,2012,1.0,1,1,2,0,0,0,0,,,,9,9,0
21254,JG04,2.17,PG03,2.17,1.5,RM_type_A,Permanent,Female,1986,Y,2,1,1,level_4,2.99,2009,6.0,6,3,3,0,5,0,0,101.37333333333332,108.28,3.0,1,0,3
21255,JG04,1.58,PG03,1.58,2.5,RM_type_A,Permanent,Female,1982,Y,1,1,0,level_4,2.96,2006,5.0,5,3,2,1,6,0,0,64.95666666666666,88.13,1.0,1,2,1
21256,JG04,1.25,PG03,1.25,1.42,RM_type_B,Permanent,Female,1990,Y,2,2,0,level_4,3.31,2012,2.0,2,3,2,0,0,0,0,,,,9,9,0
21257,JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,1983,Y,1,1,0,level_4,3.17,2006,6.0,6,3,2,0,4,0,0,100.70666666666666,103.18,3.0,1,1,3
21258,JG04,1.67,PG03,1.67,1.67,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,2.78,2008,6.0,6,3,3,0,1,0,0,91.09666666666668,98.26,3.0,1,1,3
21259,JG04,1.83,PG03,1.83,3.67,RM_type_A,Permanent,Male,1989,Y,1,0,1,,,,4.0,4,1,3,1,2,1,0,73.31666666666666,77.15,0.0,1,2,1
21260,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,2.96,2011,3.0,3,3,2,0,5,0,0,98.90333333333336,100.85,3.0,1,0,3
21261,JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Female,1990,N,0,0,0,level_3,3.57,2012,1.0,1,1,1,0,0,0,0,,,,9,9,0
21262,JG04,2.17,PG04,0.0,1.5,RM_type_A,Permanent,Female,1976,Y,2,1,1,level_5,3.76,2013,6.0,6,3,3,0,4,0,0,100.56666666666666,110.42,3.0,1,1,3
21263,JG04,2.08,PG03,2.08,2.75,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_3,3.19,2009,6.0,6,2,4,0,3,0,0,88.7,89.67,3.0,1,1,1
21264,JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Male,1991,Y,1,1,0,level_3,3.03,2014,2.0,2,1,2,0,0,0,0,,,,9,9,0
21265,JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.14,2015,,1,1,1,0,0,0,0,,,,9,9,0
21266,JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Female,1985,Y,2,2,0,level_4,3.22,2009,6.0,6,4,4,0,5,0,0,72.55,89.33,1.0,1,2,1
21267,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_3,2.93,2011,6.0,6,3,2,0,3,0,0,89.29666666666668,97.13,2.0,1,0,3
21268,JG04,1.75,PG03,1.75,1.5,RM_type_A,Permanent,Female,1986,Y,1,0,1,level_4,3.43,2008,6.0,6,2,2,0,3,0,0,108.71999999999998,110.97,3.0,1,1,3
21269,JG04,2.25,PG04,0.0,0.5,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_4,2.99,2011,5.0,5,3,3,0,4,0,0,87.67999999999998,96.71,1.0,1,2,3
21270,JG04,2.67,PG03,2.67,0.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,2.9,2011,5.0,5,3,2,0,6,0,0,62.54666666666667,78.89,0.0,1,2,1
21271,JG04,1.67,PG03,1.67,1.5,RM_type_B,Permanent,Female,1987,Y,1,0,1,level_4,3.0,2011,4.0,4,2,2,0,5,0,0,74.57666666666667,85.98,1.0,1,2,3
21272,JG04,1.5,PG03,1.5,1.92,RM_type_B,Permanent,Male,1988,Y,0,0,0,level_4,3.2,2012,2.0,2,1,2,0,3,0,0,20.0,20.0,0.0,9,9,0
21273,JG05,2.33,PG06,0.0,1.5,RM_type_A,Permanent,Female,1980,Y,2,1,1,level_4,3.11,2003,13.0,13,8,7,0,0,0,0,86.71333333333332,89.97,2.0,1,1,1
21274,JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_4,2.9,2011,4.0,4,3,2,0,0,0,0,51.42333333333334,63.45,0.0,1,2,3
21275,JG04,8.0,PG04,4.5,1.5,RM_type_A,Permanent,Male,1979,Y,3,3,0,level_4,2.99,2004,13.0,13,6,6,3,0,0,0,104.16666666666669,107.88,3.0,1,0,3
21276,JG04,2.0,PG03,2.0,1.5,RM_type_A,Permanent,Male,1985,Y,2,0,2,level_4,3.15,2009,5.0,5,3,2,1,6,0,0,83.35666666666667,92.7,1.0,1,2,3
21277,JG04,2.67,PG03,2.67,0.5,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,3.01,2008,5.0,5,3,3,1,3,0,1,67.77999999999999,86.61,1.0,1,2,1
21278,JG04,1.5,PG03,1.5,1.92,RM_type_B,Permanent,Female,1988,N,0,0,0,level_3,2.88,2012,2.0,2,1,2,0,6,0,0,20.0,20.0,0.0,9,9,0
21279,JG04,1.0,PG03,1.0,1.0,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,3.31,2014,1.0,1,1,1,0,0,0,0,,,,9,9,0
21280,JG04,6.75,PG04,3.0,0.5,RM_type_A,Permanent,Male,1981,Y,2,2,0,level_4,3.05,2004,13.0,14,5,6,0,3,0,0,74.52,82.65,0.0,1,2,3
21281,JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1984,Y,2,2,0,level_4,3.21,2009,6.0,6,5,4,0,3,0,0,68.12666666666667,83.73,0.0,1,2,1
21282,JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,3.11,2012,6.0,6,5,4,0,7,0,0,87.40666666666668,98.98,2.0,1,1,3
21283,JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,3.18,2014,1.0,1,1,1,0,0,0,0,,,,9,9,0
21284,JG04,1.83,PG03,1.83,1.25,RM_type_A,Permanent,Male,1981,Y,2,2,0,level_4,2.86,2008,6.0,6,5,3,0,3,0,1,78.32333333333334,81.18,0.0,1,1,3
21285,JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Female,1986,Y,0,0,0,level_4,3.28,2008,6.0,6,3,2,1,0,0,0,83.03666666666666,94.87,1.0,1,1,3
21286,JG04,1.5,PG03,1.5,2.5,RM_type_B,Permanent,Female,1982,Y,0,0,0,level_4,3.29,2005,6.0,6,3,2,0,0,0,0,44.63,50.99,0.0,1,2,1
21287,JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_4,3.06,2008,5.0,5,3,2,1,3,0,0,89.83333333333331,97.38,2.0,1,2,3
21288,JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,1983,Y,1,1,0,level_4,3.09,2007,3.0,3,2,2,0,4,0,0,68.96333333333332,75.4,0.0,1,2,3
21289,JG04,5.75,PG04,2.5,0.5,RM_type_A,Permanent,Female,1979,Y,2,1,1,level_4,3.35,2002,15.0,15,8,8,0,3,0,0,121.37666666666668,121.93,3.0,0,0,3
21290,JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1982,Y,1,1,0,level_4,3.17,2008,6.0,6,3,3,1,3,0,0,71.09333333333333,82.73,0.0,0,2,3
21291,JG04,1.83,PG03,1.83,1.42,RM_type_B,Permanent,Male,1987,Y,1,0,1,,,,4.0,4,3,2,0,3,0,0,73.85000000000002,78.24,0.0,1,2,3
21292,JG04,8.0,PG04,4.5,0.5,RM_type_A,Permanent,Male,1980,Y,2,0,2,level_4,3.08,2004,13.0,13,10,6,0,0,2,0,69.64666666666666,82.17,0.0,1,2,1
21293,JG04,2.75,PG04,0.5,2.5,RM_type_A,Permanent,Male,1983,Y,1,0,1,level_4,3.14,2008,6.0,6,4,4,0,3,0,0,93.67,109.37,2.0,0,1,3
21294,JG04,2.5,PG03,2.5,2.5,RM_type_A,Permanent,Female,1985,Y,1,1,0,level_4,3.0,2009,6.0,6,3,2,0,6,0,0,88.30666666666669,98.95,2.0,1,1,3
21295,JG04,1.58,PG03,1.58,1.92,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_5,3.48,2017,2.0,2,1,2,0,4,0,0,78.38,78.38,0.0,1,2,3
21296,JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,1992,N,0,0,0,level_3,3.12,2013,1.0,1,1,1,0,0,0,0,,,,9,9,0
21297,JG04,2.17,PG04,0.0,0.5,RM_type_A,Permanent,Male,1982,Y,2,1,1,level_4,3.34,2016,6.0,6,4,5,0,3,0,0,110.53,111.41,3.0,1,1,3
21298,JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Female,1988,Y,1,0,1,level_4,3.02,2201,5.0,5,3,2,0,3,0,0,87.53666666666668,94.94,2.0,1,1,3
21299,JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Female,1989,Y,1,1,0,level_4,2.99,2011,5.0,5,3,5,0,5,0,1,54.24333333333333,61.66,0.0,1,2,1
21300,JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1987,Y,0,0,0,level_4,2.81,2011,4.0,4,2,2,0,3,0,0,90.63666666666668,87.79,3.0,1,1,1
21301,JG04,1.83,PG03,1.83,2.42,RM_type_B,Permanent,Female,1990,Y,0,0,0,level_4,3.49,2012,2.0,2,1,2,0,4,1,0,85.53999999999998,97.67,1.0,0,2,3
21302,JG04,1.25,PG03,1.25,1.75,RM_type_B,Permanent,Female,1989,Y,0,0,0,level_4,3.23,2012,2.0,2,1,2,0,2,0,0,,,,9,9,0
21303,JG04,5.83,PG04,5.0,1.5,RM_type_A,Permanent,Female,1972,Y,2,1,1,level_4,2.88,2005,24.0,24,13,6,1,4,0,0,94.29666666666668,96.61,3.0,1,0,3
21304,JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1984,Y,2,0,2,level_3,3.29,2006,5.0,5,2,2,0,6,0,0,58.32666666666668,77.34,0.0,1,2,3
21305,JG04,1.5,PG03,1.5,1.92,RM_type_B,Permanent,Female,1992,N,0,0,0,level_4,3.13,2015,2.0,2,1,2,0,5,0,0,20.0,20.0,0.0,9,9,0
21306,JG04,6.92,PG04,3.0,0.5,RM_type_A,Permanent,Female,1979,Y,3,3,0,level_4,0.0,2003,15.0,16,6,8,0,5,0,1,113.46333333333332,119.52,3.0,1,0,3
21307,JG04,2.67,PG03,2.67,1.5,RM_type_A,Permanent,Male,1983,Y,2,0,2,level_4,3.37,2006,7.0,7,4,3,0,4,0,0,61.36666666666667,69.73,0.0,1,2,1
21308,JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1983,Y,1,0,1,level_4,2.87,2012,5.0,5,3,3,0,5,0,0,94.09,93.77,3.0,1,1,3
21309,JG04,2.42,PG03,2.42,0.5,RM_type_A,Permanent,Male,1990,Y,0,0,0,level_3,3.17,2011,5.0,5,3,3,1,7,0,0,110.62333333333332,113.8,3.0,0,0,1
21310,JG04,1.5,PG03,1.5,1.92,RM_type_B,Permanent,Male,1988,Y,1,0,1,level_3,3.27,2011,2.0,2,2,3,0,5,0,0,20.0,20.0,0.0,9,9,0
21311,JG04,0.58,PG03,0.58,0.58,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,3.4,2013,1.0,1,1,1,0,0,0,0,,,,9,9,0
21312,JG04,8.0,PG04,4.5,0.5,RM_type_A,Permanent,Female,1980,Y,2,2,0,level_4,3.33,2003,15.0,15,9,8,0,3,0,0,68.94333333333333,67.48,0.0,1,2,1
21313,JG04,2.67,PG03,2.67,1.5,RM_type_A,Permanent,Female,1986,Y,1,1,0,level_3,3.08,2007,5.0,5,3,2,0,4,0,0,93.18333333333334,100.9,3.0,1,1,1
21314,JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_4,2.78,2009,4.0,4,2,2,0,6,0,0,64.29666666666667,65.78,0.0,1,2,1
21315,JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,3.14,2013,1.0,1,2,2,0,0,0,0,,,,9,9,0
21316,JG04,8.0,PG04,4.5,1.5,RM_type_A,Permanent,Female,1974,Y,1,1,0,level_4,3.19,1996,17.0,19,9,7,1,0,0,0,82.47666666666667,85.7,1.0,1,2,3
21317,JG04,1.58,PG03,1.58,2.33,RM_type_A,Permanent,Male,1980,Y,3,0,3,level_4,2.91,2007,6.0,6,4,4,0,7,0,0,53.65666666666666,66.32,0.0,1,2,3
21318,JG04,2.25,PG03,2.25,0.5,RM_type_A,Permanent,Male,1989,Y,1,0,1,level_3,2.79,2010,5.0,5,3,2,0,4,0,0,77.64999999999998,77.52,0.0,1,2,3
21319,JG04,2.17,PG03,2.17,0.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.01,2009,5.0,5,3,2,2,5,0,0,75.59333333333333,82.03,0.0,1,2,1
21320,JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1985,N,0,0,0,,,,4.0,4,3,2,0,3,0,0,58.68333333333334,66.09,0.0,1,2,3
21321,JG04,1.25,PG03,1.25,1.75,RM_type_B,Permanent,Female,1988,Y,0,0,0,,2.65,2011,2.0,2,1,2,0,3,0,1,,,,9,9,0
